Kattampally,670011,Kannur
Kattanam,690503,Alappuzha
Kattappana,685508,Idukki
Kattappana South,685515,Idukki
Kattayad,670731,Wayanad
Kattilapoovam,680028,Thrissur
Kattilkadavu,690542,Kollam
Kattipoil,671314,Kasaragod
Kattippara,673573,Kozhikode
Kattode,689105,Pathanamthitta
Kattoor,680702,Thrissur
Kattoor Kalavoor EDB O,688522,Alappuzha
Kattoor Kozhencherry,689650,Pathanamthitta
Kattukukke,671552,Kasaragod
Kattukulam,679514,Palakkad
Kattukulam South,679514,Palakkad
Kattumpuram,695608,Thiruvananthapuram
Kattusseri,678542,Palakkad
Katungode,680584,Thrissur
Kaudiar,695003,Thiruvananthapuram
Kaudiar Square,695003,Thiruvananthapuram
Kavakkad,686668,Ernakulam
Kavalam,688506,Alappuzha
Kavalam North,688506,Alappuzha
Kavalamukkatta,679332,Malappuram
Kavalappara,679523,Palakkad
Kavalayur,695144,Thiruvananthapuram
Kavalpad,678012,Palakkad
Kavanad,691003,Kollam
Kavancheri,676561,Malappuram
Kavanur,673639,Malappuram
Kavasseri,678543,Palakkad
Kavida,680505,Thrissur
Kavil,673614,Kozhikode
Kavilampara,673513,Kozhikode
Kaviyoor,689582,Pathanamthitta
Kavumannam,673122,Wayanad
Kavumbhagam,670649,Kannur
Kavumbhagom,686519,Kottayam
Kavumbhagom,689102,Pathanamthitta
Kavundikkal,678581,Palakkad
Kavungumprayar,689543,Pathanamthitta
Kavvayi,670307,Kannur
Kayakodi,673508,Kozhikode
Kayakunnu,670721,Wayanad
Kayal,673661,Kozhikode
Kayalampara,670632,Kannur
Kayalpuram,688504,Alappuzha
Kayangulam,690502,Alappuzha
Kayangulam College,690502,Alappuzha
Kayani,670702,Kannur
Kayanna,673526,Kozhikode
Kayanna Bazar,673525,Kozhikode
Kayappanichi,673505,Kozhikode
Kayaralam,670602,Kannur
Kayiliad,679122,Palakkad
Kayyaru,671322,Kasaragod
Kayyoor,686651,Kottayam
Kayyur,671313,Kasaragod
Kazhakuttam,695582,Thiruvananthapuram
Kazhani,678543,Palakkad
Kazhavur,695526,Thiruvananthapuram
Kecheri,680501,Thrissur
Keecheri,670702,Kannur
Keekan,671316,Kasaragod
Keekozhur,689672,Pathanamthitta
Keerampara,686681,Ernakulam
Keerikad,690508,Alappuzha
Keerikara,685533,Idukki
Keerithode,685606,Idukki
Keerukuzhy,689502,Pathanamthitta
Keezhara,670301,Kannur
Keezhariyur,673307,Kozhikode
Keezharur,695124,Thiruvananthapuram
Keezhattingal,695306,Thiruvananthapuram
Keezhavur,695584,Thiruvananthapuram
Keezhil,673104,Kozhikode
Keezhillam,683541,Ernakulam
Keezhoor,686605,Kottayam
Keezhpalli,670704,Kannur
Keezhur iritty,670703,Kannur
Keezhvaipur,689587,Pathanamthitta
Kelakam,670674,Kannur
Kelamangalam,688562,Alappuzha
Kellur,670645,Wayanad
Kenichira,673596,Wayanad
Kerala Agri university,680656,Thrissur
Kerala Estate,676525,Malappuram
Kerala Governors Camp,695099,Thiruvananthapuram
Keraladheeswarapuram,676307,Malappuram
Keralasseri,678641,Palakkad
Kesavadasapuram,695011,Thiruvananthapuram
Kezhallur,670612,Kannur
Kezhuvankulam,686584,Kottayam
Khajanapara,685619,Idukki
Kidanganad,673592,Wayanad
Kidangannur,689514,Pathanamthitta
Kidangara,686102,Alappuzha
Kidangoor,683572,Ernakulam
Kidangoor,686572,Kottayam
Kidangoor South,686583,Kottayam
Kidanhi,670675,Kannur
Kidarakuzhy,695523,Thiruvananthapuram
Kidoor,671321,Kasaragod
Kilaikote,671313,Kasaragod
Kilakkancheri,678684,Palakkad
Kilakkoth,673572,Kozhikode
Kilakkumbram,678642,Palakkad
Kilakkummuri,680571,Thrissur
Kilikollur,691004,Kollam
Kilikollur East,691004,Kollam
Kilimanur ,695601,Thiruvananthapuram
Kilinnanyam,673525,Kozhikode
Kiliroor North,686020,Kottayam
Kiliyanthara,670706,Kannur
Killimangalam,680591,Thrissur
Kilmuri,679307,Palakkad
Kilur Meladi,673522,Kozhikode
Kinalur,673612,Kozhikode
Kinanur,671533,Kasaragod
Kinasseri,678701,Palakkad
Kinavallur,678612,Palakkad
Kinfra Park Koratti,680309,Thrissur
Kinginimattom,682311,Ernakulam
Kinningar,671543,Kasaragod
Kiralur,680601,Thrissur
Kizhakkambalam,683562,Ernakulam
Kizhakke Kadirur,670642,Kannur
Kizhakkenela,691574,Kollam
Kizhakkenmattom,686652,Kottayam
Kizhakketheruvu,691531,Kollam
Kizhakkumbhagom,689621,Pathanamthitta
Kizhakkumpadam,679326,Malappuram
Kizhakkumuri,673611,Kozhikode
Kizhakkumuri,678508,Palakkad
Kizhakkupuram,689653,Pathanamthitta
Kizhakompu,686662,Ernakulam
Kizhaparayar,686578,Kottayam
Kizhathadiyur,686574,Kottayam
Kizhathiri,686576,Kottayam
Kizhattur,679325,Malappuram
Kizhayur,679303,Palakkad
Kizhmuri,686663,Ernakulam
Kizhpayur,673524,Kozhikode
Kizhunna,670007,Kannur
Kizhuparamba,673639,Malappuram
Kizhupillikkara,680702,Thrissur
Kizhur,679501,Palakkad
Kizhur,680523,Thrissur
Kizhuvalam,695104,Thiruvananthapuram
Klari,676501,Malappuram
Kochannur,679562,Thrissur
Kochara,685551,Idukki
Kochi,682001,Ernakulam
Kochi Airport,683111,Ernakulam
Kochi M G Road,682016,Ernakulam
Kochi Naval Base,682004,Ernakulam
Kochi Palace,682301,Ernakulam
Kochi University,682022,Ernakulam
Kochukarimtharuvi,685501,Idukki
Kochukoikkal,689667,Pathanamthitta
Kochuramapuram EDB O,688541,Alappuzha
Kochuthovala,685514,Idukki
Kochuvila,695563,Thiruvananthapuram
Kodakara,680684,Thrissur
Kodakkad,678583,Palakkad
Kodanad,683544,Ernakulam
Kodannur,680563,Thrissur
Kodassery,680721,Thrissur
Kodiamme,671321,Kasaragod
Kodikulam,685582,Idukki
Kodinhi,676309,Malappuram
Kodithookiyakunnu,695608,Thiruvananthapuram
Kodiyathur,673602,Kozhikode
Kodiyura,673506,Kozhikode
Kodlamogaru,671323,Kasaragod
Kodoth,671531,Kasaragod
Kodukulanji,689508,Alappuzha
Kodumon,691555,Pathanamthitta
Kodumon East,691555,Pathanamthitta
Kodumpidi,686651,Kottayam
Kodumunda,679303,Palakkad
Kodungallur,680664,Thrissur
Kodunganur,695013,Thiruvananthapuram
Kodungavila,695123,Thiruvananthapuram
Koduntharapully,678004,Palakkad
Kodupunna,689595,Alappuzha
Kodur malabar,676504,Malappuram
Koduvayur,678501,Palakkad
Koduvayur Agraharam,678501,Palakkad
Koduvazhannur,695612,Thiruvananthapuram
Koduveli,685581,Idukki
Koduvila,691502,Kollam
Koipuram,689531,Pathanamthitta
Koithurkonam,695584,Thiruvananthapuram
Koivila,691590,Kollam
Kokkad,691538,Kollam
Kokkallur,673612,Kozhikode
Kokkanisseri,670307,Kannur
Kokkappilly,682305,Ernakulam
Kokkathode,689691,Pathanamthitta
Kokkotela,695542,Thiruvananthapuram
Kokkothamangalam,688527,Alappuzha
Kokkottukonam,695604,Thiruvananthapuram
Kokkur,679591,Malappuram
Kolabhagom,689545,Pathanamthitta
Kolacherry,670601,Kannur
Kolagapara,673591,Wayanad
Kolahalamedu,685501,Idukki
Kolakkad,670673,Kannur
Kolakkad,673315,Kozhikode
Kolakkattuchali,673634,Malappuram
Kolani,685608,Idukki
Kolaparamba,676522,Malappuram
Kolari,670702,Kannur
Kolathara,673655,Kozhikode
Kolathur,673315,Kozhikode
Kolathur MLP,679338,Malappuram
Kolathuri,671541,Kasaragod
Kolavayal,671531,Kasaragod
Kolayad,670650,Kannur
Kolazhi RM,680010,Thrissur
Kolenchery,682311,Ernakulam
Koleri,673596,Wayanad
Koliakode,695607,Thiruvananthapuram
Kolichal,671532,Kasaragod
Kolikkottusseri,679303,Palakkad
Kolithattu,670706,Kannur
Koliyur,671323,Kasaragod
Kollad,686004,Kottayam
Kollaka,690536,Kollam
Kollakadavu,690509,Alappuzha
Kollam,691001,Kollam
Kollam,673307,Kozhikode
Kollam Bazar,691001,Kollam
Kollam Cantonment,691001,Kollam
Kollam Civil Station,691013,Kollam
Kollam Cutchery,691013,Kollam
Kollam Taluk Cutchery,691001,Kollam
Kollampara,671314,Kasaragod
Kollayil,691541,Kollam
Kollengode,678506,Palakkad
Kollengode R S,678506,Palakkad
Kollengode West,678506,Palakkad
Kollode,695571,Thiruvananthapuram
Kololamba,679576,Malappuram
Komalapuram,688006,Alappuzha
Komallur,690505,Alappuzha
Kombanad,683546,Ernakulam
Kombathukadavu,680682,Thrissur
Kommady Ward,688007,Alappuzha
Kommeri,673007,Kozhikode
Konathukunnu,680123,Thrissur
Konchira,695615,Thiruvananthapuram
Kondazhi,679106,Thrissur
Kondotti,673638,Malappuram
Kondurkara,679313,Palakkad
Kongad,678631,Palakkad
Kongandoor,686564,Kottayam
Kongannur,673315,Kozhikode
Kongorpilly,683518,Ernakulam
Konikara,680306,Thrissur
Konikazhi,678632,Palakkad
Konipad,686652,Kottayam
Konnackamali,685604,Idukki
Konnakad,671533,Kasaragod
Konnakuzhy,680721,Thrissur
Konnathady,685563,Idukki
Konny,689691,Pathanamthitta
Konott,673571,Kozhikode
Koodal,689693,Pathanamthitta
Koodali,670592,Kannur
Koodapalam,686576,Kottayam
Koolimuttam,680691,Thrissur
Koomankulam,676123,Malappuram
Koomanthode,670704,Kannur
Koombara,673604,Kozhikode
Koombara Bazar,673604,Kozhikode
Koompanpara,685561,Idukki
Koonamkara,689711,Pathanamthitta
Koonammavu,683518,Ernakulam
Koonamoochi,680504,Thrissur
Koonanvenga,695568,Thiruvananthapuram
Koonathara,679523,Palakkad
Koorachundu,673527,Kozhikode
Koorad,679339,Malappuram
Koorali,686522,Kottayam
Koorara,670694,Kannur
Koorikuzhi,680681,Thrissur
Kooriyad,676306,Malappuram
Kooropada,686502,Kottayam
Kootala Thrissur,680652,Thrissur
Koothali,673525,Kozhikode
Koothali TVM,695505,Thiruvananthapuram
Koothattukulam,686662,Ernakulam
Koothrappally,686540,Kottayam
Koottala,678681,Palakkad
Koottanad,679533,Palakkad
Koottar,685552,Idukki
Koottickal,686514,Kottayam
Koottikada,691020,Kollam
Koottil,679324,Malappuram
Koottupuzha,670706,Kannur
Kootumugham,670631,Kannur
Koovakandam,685588,Idukki
Koovakkad,691310,Kollam
Koovakkattukunnu,680311,Thrissur
Koovalloor,686671,Ernakulam
Koovapally,686518,Kottayam
Koovappady,683544,Ernakulam
Koovappally kudayathur,685590,Idukki
Koovappara,686681,Ernakulam
Kooveri,670581,Kannur
Koranchira,678684,Palakkad
Korangatti,685561,Idukki
Koratti,680308,Thrissur
Koratti Kizhakkumuri,680308,Thrissur
Koratti South,680308,Thrissur
Korattikkara,680543,Thrissur
Korom,670307,Kannur
Korothroad,673309,Kozhikode
Koruthode,686513,Kottayam
Kotakkad,676319,Malappuram
Kotakkat,671310,Kasaragod
Kotambu,678551,Palakkad
Kotancheri,673503,Kozhikode
Kotancheri tamaracheri,673580,Kozhikode
Kothachira,679535,Palakkad
Kothad,682027,Ernakulam
Kothala,686502,Kottayam
Kothamangalam Bazar,686691,Ernakulam
Kothamangalam College,686666,Ernakulam
Kothamangalam Ernakulam,686691,Ernakulam
Kothanallur,686632,Kottayam
Kothaparamba,680668,Thrissur
Kothavara,686607,Kottayam
Kotoor,671542,Kasaragod
Kotta,689504,Alappuzha
Kottacherry,671315,Kasaragod
Kottackal TVM,695124,Thiruvananthapuram
Kottakkakom,695542,Thiruvananthapuram
Kottakkal,676503,Malappuram
Kottakkal igl,673521,Kozhikode
Kottakkapuram,686631,Kottayam
Kottakomboor,685615,Idukki
Kottali,670005,Kannur
Kottamala,685503,Idukki
Kottamala Estate,671314,Kasaragod
Kottamonpara,689667,Pathanamthitta
Kottamparamba,673008,Kozhikode
Kottamuri,680732,Thrissur
Kottamurickal,686105,Kottayam
Kottanad,689615,Pathanamthitta
Kottanallur,680662,Thrissur
Kottangal,686547,Pathanamthitta
Kottankulangara,688006,Alappuzha
Kottapadam TTL,679534,Palakkad
Kottappadi,680505,Thrissur
Kottappady,686692,Ernakulam
Kottappalli,673542,Kozhikode
Kottappuram,679513,Palakkad
Kottappuram,680667,Thrissur
Kottappuram Wri,680584,Thrissur
Kottapuram,671314,Kasaragod
Kottapuram,695521,Thiruvananthapuram
Kottarakara,691506,Kollam
Kottarakunnu,670731,Wayanad
Kottat,680731,Thrissur
Kottathala,691507,Kollam
Kottathara,678581,Palakkad
Kottathara,673122,Wayanad
Kottathoor,689614,Pathanamthitta
Kottavattom,691322,Kollam
Kottayad,670571,Kannur
Kottayam,686001,Kottayam
Kottayam Collectorate,686002,Kottayam
Kottayam Malabar,670643,Kannur
Kottayam North,686001,Kottayam
Kottayam South,686013,Kottayam
Kottayam West,686003,Kottayam
Kottayampoil,670691,Kannur
Kottayi,678572,Palakkad
Kottekkad,678732,Palakkad
Kottila,670334,Kannur
Kottilangadi,676506,Malappuram
Kottiyam,691571,Kollam
Kottiyur,670651,Kannur
Kottody,671532,Kasaragod
Kottoor,689582,Pathanamthitta
Kottoor TVM,695574,Thiruvananthapuram
Kottopadam,678583,Palakkad
Kottukal,695501,Thiruvananthapuram
Kottukkal,691306,Kollam
Kottukunnam,695606,Thiruvananthapuram
Kottuli,673016,Kozhikode
Kottur,673614,Kozhikode
Kottuvally,683519,Ernakulam
Kotuvalli,673572,Kozhikode
Kovalam Beach,695527,Thiruvananthapuram
Kovalam Thiruvananthapuram,695527,Thiruvananthapuram
Koviloor,685615,Idukki
Kovvapuram,670309,Kannur
Koyilandi,673305,Kozhikode
Koyyam,670142,Kannur
Koyyode,670621,Kannur
Kozha,686633,Kottayam
Kozhalmannam Agraharam,678702,Palakkad
Kozhencherry,689641,Pathanamthitta
Kozhencherry College,689641,Pathanamthitta
Kozhencherry East,689641,Pathanamthitta
Kozhencherry Thekkemala,689654,Pathanamthitta
Kozhichal,670511,Kannur
Kozhimala,685511,Idukki
Kozhimala,689541,Pathanamthitta
Kozhinjampara,678555,Palakkad
Kozhipara,678557,Palakkad
Kozhipilly,686691,Ernakulam
Kozhukkallur,673524,Kozhikode
Kozhukully,680751,Thrissur
Kozhummal,670521,Kannur
Kozhuvallur,689521,Alappuzha
Kozhuvanal,686573,Kottayam
Krishna Giri,673591,Wayanad
Krishnankotta,680733,Thrissur
Krishnapuram Alappuzha,690533,Alappuzha
Kudakkachira,686635,Kottayam
Kudalloor,686587,Kottayam
Kudallur,679554,Palakkad
Kudallur,678688,Palakkad
Kudalmerkala,671324,Kasaragod
Kudamaloor,686017,Kottayam
Kudamurutty,689711,Pathanamthitta
Kudappanakunnu,695043,Thiruvananthapuram
Kudappanamoodu,695505,Thiruvananthapuram
Kudassanad,689512,Alappuzha
Kudathai,673573,Kozhikode
Kudathai Bazar,673573,Kozhikode
Kudavattur,691512,Kollam
Kudavechoor,686144,Kottayam
Kudavur,695313,Thiruvananthapuram
Kudayal,695505,Thiruvananthapuram
Kudayathur,685590,Idukki
Kudiyanmala,670582,Kannur
Kudlu,671124,Kasaragod
Kulakada,691521,Kollam
Kulakkad,679503,Palakkad
Kulakkada East,691521,Kollam
Kulakkadathazham,691521,Kollam
Kulakkattukurissi,678633,Palakkad
Kulamavu,685601,Idukki
Kulamuttam,695144,Thiruvananthapuram
Kulanada,689503,Pathanamthitta
Kulaparachal,685619,Idukki
Kulappada,695542,Thiruvananthapuram
Kulappulli,679122,Palakkad
Kulasekharamangalam,686608,Kottayam
Kulasekharapuram,690544,Kollam
Kulathoorprayar,686541,Kottayam
Kulathumon,689693,Pathanamthitta
Kulathupuzha,691310,Kollam
Kulathur,689588,Pathanamthitta
Kulathur Thiruvananthapuram,695583,Thiruvananthapuram
Kulayettikara,682315,Ernakulam
Kuliramutty,673604,Kozhikode
Kulukkallur,679337,Palakkad
Kumarakom,686563,Kottayam
Kumarakom East,686563,Kottayam
Kumarakom North,686563,Kottayam
Kumarakom South,686563,Kottayam
Kumaramangala,685608,Idukki
Kumaramperoor Thekkekkara,689662,Pathanamthitta
Kumaramputhur,678583,Palakkad
Kumaranalloor,686016,Kottayam
Kumaranellur,673602,Kozhikode
Kumaranellur,679552,Palakkad
Kumaranellur TC,680590,Thrissur
Kumarankary,686103,Alappuzha
Kumarankudy,689696,Kollam
Kumarappanal,680585,Thrissur
Kumarapuram Alappuzha,690548,Alappuzha
Kumarapuram Ernakulam,683565,Ernakulam
Kumbalacode,680587,Thrissur
Kumbalam,682506,Ernakulam
Kumbalam,691503,Kollam
Kumbalangi,682007,Ernakulam
Kumbalangi South,682007,Ernakulam
Kumbaleri,673591,Wayanad
Kumbanadu,689547,Pathanamthitta
Kumbazhamuri,689653,Pathanamthitta
Kumbdaje,671551,Kasaragod
Kumbidi,679553,Palakkad
Kumbla,671321,Kasaragod
Kumily,685509,Idukki
Kummallur,691573,Kollam
Kummanam,686005,Kottayam
Kummannoor,686572,Kottayam
Kummannoor,689691,Pathanamthitta
Kummil,691536,Kollam
Kumminiparamba,673638,Malappuram
Kumpalampoika,689661,Pathanamthitta
Kunchithanni,685565,Idukki
Kundalasseri,678641,Palakkad
Kundaliyur,680616,Thrissur
Kundankuzhy,671541,Kasaragod
Kundannur,680590,Thrissur
Kundara,691501,Kollam
Kundara East,691501,Kollam
Kundayam,689695,Kollam
Kundukad,680028,Thrissur
Kundungal,673003,Kozhikode
Kundur,680734,Thrissur
Kundurkunnu,678583,Palakkad
Kunduthode,673513,Kozhikode
Kunduvampadam,678633,Palakkad
Kunhimangalam,670309,Kannur
Kunhome,670731,Wayanad
Kuningad,673503,Kozhikode
Kuninji,685583,Idukki
Kunisseri,678681,Palakkad
Kuniyampuzha,670632,Kannur
Kuniyan,670521,Kannur
Kunjathur,671323,Kasaragod
Kunjithai,683522,Ernakulam
Kunnackal,682316,Ernakulam
Kunnakkavu,679340,Malappuram
Kunnam,686582,Kottayam
Kunnam Alappuzha,690108,Alappuzha
Kunnam Vechoochira,686511,Pathanamthitta
Kunnamangalam,673571,Kozhikode
Kunnamangalam Mini Ind Estate,673571,Kozhikode
Kunnamangalam Wayanad,670645,Wayanad
Kunnambetta,673123,Wayanad
Kunnamkary,686102,Alappuzha
Kunnamkattupathy,678101,Palakkad
Kunnamkulam,680503,Thrissur
Kunnamkulam City,680523,Thrissur
Kunnamthanam,689581,Pathanamthitta
Kunnappally,679322,Malappuram
Kunnappilly,680311,Thrissur
Kunnathara,673620,Kozhikode
Kunnathara,673323,Kozhikode
Kunnathukal,695504,Thiruvananthapuram
Kunnathukara HSC,689546,Pathanamthitta
Kunnathur East,690540,Kollam
Kunnathurmedu,678013,Palakkad
Kunnicode,691508,Kollam
Kunnukara,683578,Ernakulam
Kunnumma Thakazhy,688562,Alappuzha
Kunnummakkara,673308,Kozhikode
Kunnummalpotti,679331,Malappuram
Kuntar,671543,Kasaragod
Kunthirickal,689572,Alappuzha
Kuntikana,671551,Kasaragod
Kuppadi,673592,Wayanad
Kuppakkayam,686513,Idukki
Kuppam taliparamba,670502,Kannur
Kuppappuram,688011,Alappuzha
Kuppayakode,673580,Kozhikode
Kura,691557,Kollam
Kurakkada,695104,Thiruvananthapuram
Kurampala South,689501,Pathanamthitta
Kuranniyur,680506,Thrissur
Kuravankuzhy,689548,Pathanamthitta
Kuravilangadu,686633,Kottayam
Kureekad,682305,Ernakulam
Kureepuzha,691601,Kollam
Kuriachira,680006,Thrissur
Kurianad,686636,Kottayam
Kuriannoor,689550,Pathanamthitta
Kurichagam,673508,Kozhikode
Kurichimuttom,689532,Pathanamthitta
Kurichithanam,686634,Kottayam
Kurichiyil,670102,Kannur
Kurichy,686532,Kottayam
Kurikkilad,673104,Kozhikode
Kurinhaliyode,673542,Kozhikode
Kurinji,686576,Kottayam
Kurisummoodu,686104,Kottayam
Kuriyode,691534,Kollam
Kurkancheri,680007,Thrissur
Kuruchikkara,680028,Thrissur
Kurudapadavu,671322,Kasaragod
Kuruga,676551,Malappuram
Kurumal,680601,Thrissur
Kurumala,680586,Thrissur
Kurumannu,686651,Kottayam
Kurumassery,683579,Ernakulam
Kurumathur,670142,Kannur
Kurumbakara,689695,Pathanamthitta
Kurumbalangode,679334,Malappuram
Kurumbathur,676301,Malappuram
Kurumbayam,695608,Thiruvananthapuram
Kurumbilavu,680564,Thrissur
Kurumpanadom,686536,Kottayam
Kurumulloor,686632,Kottayam
Kurunghazhabhagom,689548,Pathanamthitta
Kuruppampady,683545,Ernakulam
Kuruppamthara,686603,Kottayam
Kuruppankulangara,688539,Alappuzha
Kuruthamcode,695572,Thiruvananthapuram
Kuruvambalam,679338,Malappuram
Kuruvammoozhy,686509,Kottayam
Kuruvangad,673620,Kozhikode
Kuruvattur,673611,Kozhikode
Kuruvattur,679336,Palakkad
Kuruvilassery,680732,Thrissur
Kusavanvayal,670593,Kannur
Kusumagiri,682030,Ernakulam
Kutaranni,673604,Kozhikode
Kuthampilly,680594,Thrissur
Kuthiathode,688533,Alappuzha
Kuthiathode EKM,683594,Ernakulam
Kuthirakalam vellanad,695543,Thiruvananthapuram
Kuthirakulam,695615,Thiruvananthapuram
Kuthirapanthy,690523,Kollam
Kuthiravattom,673016,Kozhikode
Kuthukuzhy,686691,Ernakulam
Kuthuparamba,670643,Kannur
Kuttamala,695505,Thiruvananthapuram
Kuttamangalam,688501,Alappuzha
Kuttamangalam,680703,Thrissur
Kuttampuzha,686681,Ernakulam
Kuttanasseri,679514,Palakkad
Kuttanchery,680584,Thrissur
Kuttanellur,680014,Thrissur
Kuttanur,678721,Palakkad
Kuttapuzha,689103,Pathanamthitta
Kuttathy,676523,Malappuram
Kuttayi,676562,Malappuram
Kuttemperur,689623,Alappuzha
Kuttiadi,673508,Kozhikode
Kuttichal,695574,Thiruvananthapuram
Kuttichira,680724,Thrissur
Kuttikadu,691536,Kollam
Kuttikanam,685531,Idukki
Kuttikkad,680724,Thrissur
Kuttikkakam,670663,Kannur
Kuttikkattukara,683501,Ernakulam
Kuttikkattur,673008,Kozhikode
Kuttikol,670562,Kannur
Kuttikolu,671541,Kasaragod
Kuttipallam,678101,Palakkad
Kuttippala,676501,Malappuram
Kuttippuram,679571,Malappuram
Kuttippuram kottakkal,676503,Malappuram
Kuttiyattur,670602,Kannur
Kuttiyeri,670142,Kannur
Kuttoth,673524,Kozhikode
Kuttur,670306,Kannur
Kuttur North,676305,Malappuram
Kuttur Pathanamthitta,689106,Pathanamthitta
Kuttur Thrissur,680013,Thrissur
Kuvalassery,695512,Thiruvananthapuram
Kuzhikala,689644,Pathanamthitta
Kuzhikkattussery,680697,Thrissur
Kuzhimanna,673641,Malappuram
Kuzhimathicaud,691509,Kollam
Kuzhimattom,686533,Kottayam
Kuzhithozhu,685551,Idukki
Kuzhithura,690542,Kollam
Kuzhiyara,682312,Ernakulam
Kuzhur,680734,Thrissur
Kythapoyil,673586,Kozhikode
Lahai,689662,Pathanamthitta
Lakkattoor,686502,Kottayam
Lakkidi,679301,Palakkad
Lakkidi,673576,Wayanad
Lakshmi Coil,685531,Idukki
Lokamaleswaram North,680664,Thrissur
Lonetree,685505,Idukki
Lourdepuram,695526,Thiruvananthapuram
Machel,695571,Thiruvananthapuram
Machiplavu,685561,Idukki
Madakkathanam,686670,Ernakulam
Madakkathara,680651,Thrissur
Madakkimala,673122,Wayanad
Madakunnu,673122,Wayanad
Madamon,689711,Pathanamthitta
Madappalli College,673102,Kozhikode
Madappally,686546,Kottayam
Madathara,691541,Kollam
Madathil,670703,Kannur
Madathilkaranma,690526,Kollam
Madathumbhagom North,689543,Pathanamthitta
Madathumpady,680733,Thrissur
Madavana,680666,Thrissur
Madavoor,673585,Kozhikode
Madavoor pallickal,695602,Thiruvananthapuram
Madayi,670304,Kannur
Madayikonam,680712,Thrissur
Madhur,671124,Kasaragod
Madikai,671314,Kasaragod
Madu,680512,Thrissur
Madukka,686513,Kottayam
Madukkakunuu,686577,Kottayam
Mahadevikadu,690516,Alappuzha
Mahe,673310,Kozhikode
Maikavu,673573,Kozhikode
Mailacombu,685608,Idukki
Mailellampara,673586,Kozhikode
Mailode,691537,Kollam
Mailom,691560,Kollam
Maire,671552,Kasaragod
Maithra,673639,Malappuram
Majibail,671323,Kasaragod
Makkada,673611,Kozhikode
Makkankunnu,689645,Pathanamthitta
Makkapuzha,689676,Pathanamthitta
Makkaraparamba,676507,Malappuram
Makkiad,670731,Wayanad
Makreri,670622,Kannur
Mala,679534,Palakkad
Mala thrissur,680732,Thrissur
Malakallu,671532,Kasaragod
Malakara,689532,Pathanamthitta
Malakkal,695602,Thiruvananthapuram
Malakkapara,680721,Thrissur
Malakunnam,686535,Kottayam
Malam,686019,Kottayam
Malamalkkavu,679554,Palakkad
Malampuzha Dam,678651,Palakkad
Malaparamba,673009,Kozhikode
Malapattam,670631,Kannur
Malappuram,676505,Malappuram
Malappuram Civil Station,676505,Malappuram
Malavattom,680588,Thrissur
Malayalapuzha Eram,689664,Pathanamthitta
Malayalapuzha Thazham,689666,Pathanamthitta
Malayam,695571,Thiruvananthapuram
Malayamma,673601,Kozhikode
Malayampadi,670674,Kannur
Malayattoor,683587,Ernakulam
Malayidumthuruth,683561,Ernakulam
Malayinchi,685595,Idukki
Malayinkil,695571,Thiruvananthapuram
Malesamangalam,680588,Thrissur
Mali,685551,Idukki
Maliankara,683516,Ernakulam
Malipara,686681,Ernakulam
Malipuram,682511,Ernakulam
Malla,671542,Kasaragod
Mallannur,670701,Kannur
Mallappally East,689584,Pathanamthitta
Mallappally North,689594,Pathanamthitta
Mallappally West,689585,Pathanamthitta
Mallappuzhassery,689533,Pathanamthitta
Mallasseri,689646,Pathanamthitta
Mallikasery,686577,Kottayam
Malloossery,686041,Kottayam
Maloor,689695,Kollam
Maloor College,689695,Kollam
Malur,670702,Kannur
Mamala,682305,Ernakulam
Mamalakandom,686681,Ernakulam
Mamalassery,686663,Ernakulam
Mamba,670611,Kannur
Mambra,680308,Thrissur
Mambram,670741,Kannur
Mammattikanam,685566,Idukki
Mammoodu,686536,Kottayam
Mammoodu,689513,Pathanamthitta
Mampad,676542,Malappuram
Mampad College,676542,Malappuram
Mampara,689711,Pathanamthitta
Mampattumoola,679332,Malappuram
Mampazhathara,691307,Kollam
Mampra,689508,Alappuzha
Mampuram,676306,Malappuram
Manacaud,695009,Thiruvananthapuram
Manadka,671541,Kasaragod
Manakadavu,670571,Kannur
Manakala,691551,Pathanamthitta
Manakkad,685608,Idukki
Manakkodi,680012,Thrissur
Manakulangara,680684,Thrissur
Manal Vayal,673579,Wayanad
Manalaya,679357,Malappuram
Manali,695505,Thiruvananthapuram
Manalil,691312,Kollam
Manalithara,680589,Thrissur
Manalunkal,686503,Kottayam
Manalur,680617,Thrissur
Manalur HS,680617,Thrissur
Manambur,695611,Thiruvananthapuram
Manampuzha,691553,Kollam
Mananthavady,670645,Wayanad
Manantheri,670643,Kannur
Manappadam,678687,Palakkad
Manappally North,690574,Kollam
Manappuram EDB O,688526,Alappuzha
Manarcaudu,686019,Kottayam
Manary,686673,Ernakulam
Manasseri,673602,Kozhikode
Manathana,670674,Kannur
Mancha,695541,Thiruvananthapuram
Manchallur Pathanapuram,689695,Kollam
Manchamcode,695125,Thiruvananthapuram
Manchavilakom,695503,Thiruvananthapuram
Mancode,689694,Pathanamthitta
Mancode kadakkal,691559,Kollam
Mandad,673122,Wayanad
Mandalam,670582,Kannur
Mandapam,671326,Kasaragod
Mandarathur,673105,Kozhikode
Mandiram Jn,689672,Pathanamthitta
Mandur kannur,670501,Kannur
Mangad,691015,Kollam
Mangad,673574,Kozhikode
Mangad,680542,Thrissur
Mangadu Elamannur,691524,Pathanamthitta
Mangalam,690515,Alappuzha
Mangalam Dam,678706,Palakkad
